OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
71632,Loves Travel Stop #819,SR-21 & SR-275,Rincon,GA,195,3.33066666,41.5092474,-112.0537895
71634,76,"US HWY 278, US HWY 45",Tupelo,MS,742,3.149,49.6632374,0.9401134
71635,Racetrac #2610,US-231,Murfreesboro,TN,460,3.049,46.2466404,23.1058649
71636,RACETRAC #2580,US-41 & SR-268,Murfreesboro,TN,460,3.03233333,-29.6957704,-51.1202367
71637,HORSESHOE #4,SR-114,Smyer,TX,700,2.959,31.3932482,-83.3616818
71638,QUIKTRIP #4032,"I-35, EXIT 176",Schertz,TX,740,2.91566666,36.0917339,-95.921709
71640,RACETRAC #2544,SR-81 & SR-316,Bethlehem,GA,16,3.31233333,46.2466404,23.1058649
71641,76,I-17,Phoenix,AZ,930,3.23233333,49.6632374,0.9401134
71642,MAVERIK COUNTRY STORE #398,HWY 89 & LAKE POWELL BLVD,Page                                    ,AZ,930,3.45566666,41.1401806,-112.0458758
71643,Pilot #1319,I-35 Exit 30,Alvarado                                ,TX,630,3.20566666,36.1000971,-80.2595607
71646,SPEEDWAY #6542,"I-10, Exit 192",Midway,FL,155,3.599,33.9603471,-118.4521829
71647,QUIKTRIP #667,I-44 Exit 189,Rolla,MO,392,2.98233333,36.0891156,-95.9573049
71648,QUIKTRIP #7149,I-24 Exit 8,Clarksville,TN,460,2.91566666,36.0917339,-95.921709
71649,Allsups Convenience Store #2385,US-183 & US-180,Breckenridge,TX,575,3.30733333,35.9755941,-105.3371044
71650,ALLSUPS CONVENIENCE STORE #2405,SR-208 & SR-158,Robert Lee,TX,612,3.26566666,35.9755941,-105.3371044
71651,QUIKTRIP #4151,"I-35, Exit 220",Buda,TX,595,2.91566666,30.060877,-97.8352942
71652,CIRCLE K #4705575,SR-261,Akron,OH,249,3.769,30.1755249,-85.6243147
71653,MAVERIK COUNTRY STORE #701,US-160,Durango,CO,614,3.299,41.1401806,-112.0458758
71654,LOVES TRAVEL STOP  #851,"I-39/US-51, EXIT 111 & SR-72",Monroe Center,IL,520,3.749,41.5092474,-112.0537895
71655,79 ONE STOP,SR-62 & SR-37,Saint Croix                             ,IN,415,3.499,52.4174565,-0.719501
71656,CASEYS #3268,US-59 & SR-119,Appleton,MN,522,3.44566666,33.6811288,-86.7211361
71657,CASEYS #2855,US HWY 63,Cabool,MO,535,3.259,38.1552716,-90.5498502
71659,Loves Travel Stop #646,"I-84, Exit 71",Willington,CT,100,4.359,41.5092474,-112.0537895
71661,Loves Travel Stop #822,"I-40,  Exit 57 & S Crawford St",Clarksville,AR,695,3.39233333,41.5092474,-112.0537895
71662,PUMP & PANTRY #33,SR-22/39,Genoa,NE,330,3.289,44.1161813,-72.5393381
71663,Allsups #2388,I-27 & SR-217,Canyon,TX,585,2.90066666,34.7550262,-106.748909
71664,RUTTERS #95,SR-9,Martinsburg,WV,22,3.999,33.4333543,-79.1480442
71668,7-ELEVEN #41572,I-77 & US-70,Statesville,NC,46,2.859,57.7063954,11.9843512
71672,7-ELEVEN #41573,US-67,Glen Rose,TX,765,3.589,35.8839448,128.6065497
71674,Kwik Trip #1177,SR-65,Cambridge,MN,451,3.424,44.0587262,-92.5278462
71676,CIRCLE K #4702409,US-52,Lafayette,IN,375,3.15733333,30.1755249,-85.6243147
71679,TOOT N TOTUM #22,FM 1541 & FM 1151,Amarillo,TX,585,2.96733333,35.1639301,-101.8491722
71682,Gas N Wash,"SR 83, SR 50, I-294",Alsip,IL,365,3.399,41.5991964,-88.0062164
71683,GAS N WASH,US HWY 6,Joliet,IL,365,3.799,41.5991964,-88.0062164
71685,ON THE ROAD 110,US-59,Diboll,TX,618,3.199,33.808149,-109.9260465
71686,Allsups #2391,I-20 Exit 269,Merkel,TX,575,2.87566666,34.7550262,-106.748909
71687,ALLSUPS #2386,I-20 EXIT 216,Colorado City,TX,612,2.94233333,34.7550262,-106.748909
71688,KWIK TRIP #1151,"I-90, EXIT 183 & CR-BT",Beloit,WI,420,3.374,44.0587262,-92.5278462
71689,KWIK TRIP #1108,"I-41/US-45, EXIT 52 & SR-164",Colgate,WI,444,3.24733333,44.0587262,-92.5278462
71691,ALLSUPS #2399,US-287 & SR-207,Claude,TX,585,2.929,34.7550262,-106.748909
71695,KWIK TRIP #1126,US-14/US-61,La Crosse,WI,444,3.384,44.0587262,-92.5278462
71696,SUPER SAVE #10,I-220 EXIT 1A,Shreveport,LA,745,3.199,51.4658206,-0.2145387
71697,LOVES TRAVEL STOP #829,I-80 EXIT 81,Brookville,PA,14,4.019,41.5092474,-112.0537895
71698,Kwik Star #1142,hwy 6,Iowa City                               ,IA,380,3.134,42.4620622,-92.2976419
71699,KWIK TRIP #597,"I-94, EXIT 344 & SR-31",Kenosha,WI,444,3.744,44.0587262,-92.5278462
71700,ARCO,US-19/US-98/US-27Alt & CR-30A,Perry                                   ,FL,75,3.699,45.9181327,10.8860953
71701,CIRCLE K #2746510,SR 32,De Pere,WI,360,3.349,30.1755249,-85.6243147
71702,SHOP AND SAVE,US-220 & CR-734,Ridgeway                                ,VA,65,3.909,55.8346323,-4.2649456
71704,QUIKTRIP #962,"I-30, Exit 61A",Garland,TX,630,2.89733333,36.0891156,-95.9573049
71705,STRIPES #41980,"I-37, EXIT 11A",Corpus Christi,TX,625,3.199,52.437075,-6.9618733
71706,QUIKTRIP #1176,I-77Exit 2,West Columbia,SC,135,3.309,36.0917339,-95.921709
71707,QUARLES #4437,US HWY 30,Lancaster,PA,208,3.999,38.9122384,-76.9373192
71708,QUARLES #4936,I-95 Exit 69,Richmond,VA,180,3.699,38.9086167,-76.9308449
71709,MAPCO EXPRESS #7553,SR 153 EXIT 2,Chattanooga,TN,285,2.994,34.7947626,-86.9712166
71710,KWIK STAR #1180,SR-141,Perry,IA,320,3.06066666,42.5142002,-90.6560436
71712,MAVERIK COUNTRY STORE #693,"I-70, Exit 160 & hwy 191",Green River,UT,810,3.28233333,41.1401806,-112.0458758
71713,Pilot #1383,"I-555, Exit 39",Jonesboro,AR,435,3.489,36.1001738,-80.2597057
71714,RACETRAC #2576,SR-997 & SR-994,Miami,FL,95,3.28733333,46.2466404,23.1058649
71715,Allsups Convenience Store #2401,US-87,San Angelo,TX,612,3.19566666,35.9755941,-105.3371044
71716,Allsups #2404,US-62,Carlsbad,NM,593,3.194,34.7550262,-106.748909
71717,Kwik Trip #1199,US-14 ,Darien                                  ,WI,345,3.199,44.0587262,-92.5278462
71718,KWIK STAR #1158,US-30,Ames,IA,320,3.174,42.4620622,-92.2976419
71719,LOVES TRAVEL STOP #832,"I-35, EXIT 129 ",Forest Lake,MN,515,3.36233333,41.5092474,-112.0537895
71722,MAVERIK #5392,FM-16,Keenesburg,CO,800,3.154,43.5760777,-116.2728307
71725,Allsups Convenience Store #2406,US-67,Rankin,TX,710,3.499,35.9755941,-105.3371044
71726,Kwik Trip #1152,US HWY 169,Saint Peter,MN,425,3.724,44.0587262,-92.5278462
71735,Loves Travel Stop #811,US-395,Pasco,WA,925,4.589,41.5092474,-112.0537895
71736,Racetrac #2312,US-41/SR-92,Acworth,GA,18,3.209,46.2466404,23.1058649
71737,RACETRAC #2605,"I-295, EXIT 25",Jacksonville,FL,75,3.249,-29.6957704,-51.1202367
71738,KWIK TRIP #1196,"US-151, EXIT 21 ",Platteville                             ,WI,335,3.514,44.0587262,-92.5278462
71739,TA EXPRESS #418,"I-16/SR-404, EXIT 116 & US-301/25",Register,GA,135,3.28566666,31.7255567,-96.1776201
71740,SPRINT FOODS #735,US-78/US-1 & SR-19,Aiken,SC,135,3.17233333,33.4925283,-81.9709895
71741,SPRINT FOOD STORE #733,"I-20, EXIT 183 & US-221",Harlem,GA,135,3.599,33.9121001,-81.5372876
71770,ONVO TRAVEL PLAZA,"I-81, Exit 155",Mountain Top,PA,200,3.58733333,42.5878634,-76.1302114
71771,BREAK TIME #3170,SR-13 & HWY-T,Bolivar,MO,535,3.374,42.9409896,-81.3408026
71772,Kwik Trip #1137,US-8,Saint Croix Falls                       ,WI,451,3.524,44.0587262,-92.5278462
71773,KWIK STAR #710,US-30 EXIT-202,Toledo,IA,565,3.399,42.4620622,-92.2976419
71774,CASEYS #4292,1020 5TH ST ,Carrollton                              ,IL,574,3.289,38.1552716,-90.5498502
71775,Caseys #3950,US-270 & US-54,Liberal,KS,525,3.319,38.1552716,-90.5498502
71776,QUIKTRIP #7172,"I-85/US-29, EXIT 58 & SR-169",Opelika,AL,50,2.999,36.0917339,-95.921709
71785,7-ELEVEN #41266,I-81 & SR-924,Hazleton,PA,200,3.839,24.1091476,120.6808555
71786,SHEETZ #751,I-76 EXIT 91,Donegal,PA,165,3.259,38.8659487,-78.554875
71792,KWIK TRIP #1147,US-71 & SR-60,Windom                                  ,MN,425,3.349,44.0587262,-92.5278462
71793,QUARLES #4602,"SR-267, EXIT 8B & SR-606",Sterling,VA,60,3.659,38.9109186,-76.9343212
71794,KWIK TRIP #1174,US-51 & US-2,Ironwood,MI,334,3.479,44.0587262,-92.5278462
71795,CIRCLE  K #2654290,I-85 EXIT 13,Lagrange,GA,50,3.899,30.1755249,-85.6243147
71797,KWIK STAR #1186,"I-80/US-6, EXIT 142 & US-65",Altoona,IA,320,3.199,42.4620622,-92.2976419
71798,Space Age #202,"I-5, EXIT 52 ",Castle Rock,WA,935,3.659,46.3212005,-122.9123057
71801,Love's Travel Stop #869,US HWY 75,Le Mars,IA,527,3.45566666,29.7981782,-95.2685642
71802,ALLSUPS #2407,I-10 EXIT 259,Fort Stockton,TX,710,3.029,34.7550262,-106.748909
71803,KENT KWIK #321,I-20 EXIT 143,Midland,TX,710,2.94066666,32.0299387,-101.987931
71804,GAS N WASH,I-88 EXIT 114,Montgomery,IL,290,3.599,41.5991964,-88.0062164
71805,RACETRAC #2583,I-24E,La Vergne,TN,460,2.899,46.2466404,23.1058649
71806,RACETRAC #2600,SR-70,Okeechobee,FL,140,3.299,46.2466404,23.1058649
71807,KWIK TRIP #1270,SR-172,Green Bay,WI,582,3.29066666,44.0587262,-92.5278462
71808,WEIGELS #100,SR 153,Chattanooga,TN,405,3.01566666,50.3615077,9.5607454
71812,KWIK TRIP #1198,I-43 & Hwy AA,Oostburg,WI,444,3.24233333,44.0587262,-92.5278462
71814,TEX-BEST #531,US-90,Uvalde,TX,740,2.874,32.0099343,-102.0754584
71815,MAVERIK COUNTRY STORE #688,I-15 EXIT 339,Ogden,UT,835,3.38566666,41.1401806,-112.0458758
71816,MAVERIK COUNTRY STORE #694,I-15 EXIT 222,Nephi,UT,835,3.40566666,41.1401806,-112.0458758
71817,KWIK TRIP #1128,US-12,Altoona,WI,295,3.33233333,44.0587262,-92.5278462
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.469,39.8421465,-89.5219379
71822,DK,SR 176,Lenorah,TX,612,3.53233333,55.670249,10.3333283
71823,MARKER 126,US HWY 20,Duncombe,IA,343,3.059,42.4506305,-94.0928971
71824,QuikTrip #4052,US 181 S,San Antonio,TX,740,2.92233333,36.0917339,-95.921709
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.159,44.0587262,-92.5278462
71827,KWIK TRIP #1188,US-12,Cokato,MN,451,3.474,44.0587262,-92.5278462
71828,KWIK TRIP #1209,SR-42,Sturgeon Bay,WI,582,3.58233333,44.8522811,-87.3514811
71829,KWIK TRIP #1043,US-53/SR-194,Duluth,MN,334,3.499,44.0587262,-92.5278462
71830,One9 #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley                                ,AR,695,3.199,39.5897318,-76.0654363
71831,Loves Travel Stop #865,"I-35, Exit 186",Perry,OK,483,3.389,41.5092474,-112.0537895
71832,SHEETZ #753,SR 3,Seville,OH,249,3.08233333,38.8659555,-78.5548697
71833,Circle K #2706636,US HWY 43,Jackson,AL,715,3.899,30.1755249,-85.6243147
71837,RUTTERS #86,"US-15, EXIT 17 & SR-26",Frederick,MD,70,3.899,33.4335076,-79.1482106
71838,RUTTERS #24,SR-74 & SR-2069,Brogue                                  ,PA,70,4.099,51.5075552,-0.4569791
71839,RUTTERS #92,US-222 & SR-737,Kutztown,PA,90,3.699,33.4334333,-79.1482293
71840,NEON MARKETPLACE,"SR-79, EXIT 10",Fall River,MA,175,3.949,41.8281532,-71.4270088
71841,Quick Fuel #3193,US-69,Kansas City,KS,400,3.34566666,48.2269842,15.3437968
71845,ALLSUPS #2424,US 180,Millsap,TX,630,2.984,34.7550262,-106.748909
71849,TOOT N TOTUM #128,I-40 EXIT 57,Amarillo,TX,585,3.089,35.1639301,-101.8491722
71851,PWI #164,I-35/US-77 & FM-3115,Abbott,TX,765,2.89233333,-6.2336662,106.8866389
71852,KWIK TRIP #1164,US-63,Spooner,WI,295,3.599,45.8080077,-91.9001169
71853,Landmark Travel Center,I-20 EXIT 301,Clyde,TX,575,2.90066666,32.4174507,-99.5271576
71855,BYRNE DAIRY #136,I-90 Exit 37,Liverpool,NY,220,3.659,43.1703947,-77.7021201
71857,QUIKTRIP #1196,"I-20, EXIT 11 & SR-144",Graniteville,SC,135,3.159,36.0891156,-95.9573049
71858,QUIKTRIP #7224,"I-20, EXIT 112",West Monroe,LA,719,2.89233333,36.0917339,-95.921709
71859,ALLSUPS #2415,SR 6,Meridian,TX,765,2.96566666,34.7550262,-106.748909
71860,PILOT #1347,"I-59, EXIT 5A",Pearl River                             ,LA,725,3.164,36.1001307,-80.2596242
71862,Loves Travel Stop #863,I-90 & SR-528,Madison,OH,305,3.849,41.5092474,-112.0537895
71864,MPC #30,"I-44, Exit 195",Saint James,MO,540,2.98566666,52.7602739,16.9702952
71865,RACETRAC #574,"I-30, EXIT 68",Rockwall,TX,630,2.924,43.6677146,-79.4901816
71866,RACETRAC #2615,"I-65, EXIT 128",Louisville,KY,415,2.919,46.2466404,23.1058649
71867,HOLIDAY STATIONSTORE #2653855,US-12,Aberdeen,SD,530,3.10733333,61.1405592,-149.9512868
71868,RACETRAC #2456,SR-44 & CR-491,Lecanto,FL,140,3.31566666,46.2466404,23.1058649
71869,PORT FUEL CENTER,"I-516, EXIT 7B & SR-21",Port Wentworth,GA,195,3.18233333,32.1364635,-81.1732333
71870,Circle K #2706479,US-280,Sylacauga,AL,615,3.799,30.1755249,-85.6243147
71871,KWIK TRIP #1133,US-10 & SR-85,Durand,WI,295,3.43066666,44.0587262,-92.5278462
71872,KWIK STAR #1189,"I-80, EXIT 110",De Soto                                 ,IA,320,3.224,42.4620622,-92.2976419
71873,KWIK TRIP #1182,"I-35E, EXIT 123B",Hugo,MN,448,3.37733333,45.1647373,-93.0374519
71874,Rutters #85,I-76 & US-30,Bedford,PA,14,4.099,33.4334451,-79.1480096
71875,LOVES TRAVEL STOP #615,US-59 & US-79,Carthage,TX,618,3.10233333,41.5092474,-112.0537895
71876,LOVES TRAVEL STOP #861,"I-75, EXIT 72 & SR-72",Loudon,TN,285,3.58733333,41.5092474,-112.0537895
71877,LOVES TRAVEL STOP #859,"I-80, EXIT 116 & US-6",Morris,IL,290,3.789,41.5092474,-112.0537895
71878,LOVES TRAVEL STOP #872,SR-78 & CR-27,Lancaster,OH,315,3.27566666,41.5092474,-112.0537895
71883,QUIKTRIP #4178,SR-130,Hutto,TX,595,2.91566666,36.0917339,-95.921709
71886,QUIKTRIP #7136,US-17,Brunswick,GA,195,3.074,31.1368411,-81.5702945
71887,SHELL,I-80 & SR-63,Greenwood                               ,NE,413,3.399,-25.2864234,-57.5711678
71898,Loves Travel Stop #867,I-55 Exit 165,Normal,IL,280,3.389,41.5092474,-112.0537895
71899,LOVES TRAVEL STOP #882,US-61/SR-92 ,Muscatine,IA,270,3.439,41.5092474,-112.0537895
71902,MURPHY EXPRESS #8928,FM-1472,Laredo,TX,693,2.84566666,38.3510802,-77.0532976
71903,ALLSUPS #2412,SR 199 W,Springtown,TX,630,2.919,34.7550262,-106.748909
71904,SHEETZ #745,I-90 EXIT 212,Madison,OH,305,3.08233333,38.8659281,-78.5548907
71909,RACETRAC #2604,I-75 Exit 126,Mcdonough,GA,67,3.199,46.2466404,23.1058649
71910,KWIK TRIP #793,"I-35, EXIT 59",Faribault,MN,448,3.424,44.0587262,-92.5278462
71911,MAVERIK COUNTRY STORE #706,SR-10,Castle Dale,UT,835,3.439,41.1401806,-112.0458758
71912,FUEL CITY WYLIE,SR-78,Wylie,TX,630,2.96566666,33.0237006,-96.5186353
71913,Circle K #4702456,I-69,Martinsville,IN,375,3.599,30.1755249,-85.6243147
71916,Spinx 317,US-17 ALT,Moncks Corner,SC,42,3.31233333,33.5407733,-80.92339
71922,Plaza of The Flint Hills,I-70 Exit 32B,Alma,KS,553,3.299,39.0677803,-96.2878738
71923,SHEETZ #740,US-23  & SR-752,Ashville,OH,315,3.10233333,38.868345,-78.554013
71924,JIFFY,I-80 Exit 60,Shippenville                            ,PA,240,4.13233333,43.8558392,-85.9636133
71925,QUIKTRIP #7140,"I-24, EXIT 175 & US-41",Chattanooga,TN,285,2.91566666,36.0917339,-95.921709
71926,QUIKTRIP #186,SR-150,Grandview,MO,400,3.199,36.0891156,-95.9573049
71931,QUIKTRIP #7071,I-75 & SR-133/401,Valdosta,GA,10,3.03233333,36.0917339,-95.921709
71933,RHODES CONVENIENCE STORES,US-62,Sikeston                                ,MO,275,3.35066666,37.2907384,-89.5722071
71934,SHEETZ #759,I-71 & SR-734,Jeffersonville,OH,315,3.06566666,38.8659761,-78.5548539
71935,SPEEDWAY #1695,I-87 EXIT 23,Albany,NY,12,3.849,33.9865956,-118.4729281
71936,QUIKTRIP #7907,I-44 EXIT 1D,Wichita Falls,TX,770,2.859,36.0917339,-95.921709
71937,KWIK TRIP #1173,CR-10,Waconia,MN,451,3.60733333,44.0587262,-92.5278462
71941,RACETRAC #2628,I-85 EXIT 62 & US-280,Opelika,AL,50,2.999,46.2466404,23.1058649
71942,BYRNE DAIRY #135,I-81 & SR-481,Liverpool,NY,220,4.199,43.1158117,-75.2097016
71943,DK #11823,I-20 & FM-1768,Midland,TX,612,2.98233333,53.3446311,14.5670276
71944,DK #13903,SR-108,Texarkana,AR,635,3.04066666,53.3446311,14.5670276
71945,DK #13904,I-40 EXIT 233 & SR-261,Palestine,AR,695,3.01566666,53.3446311,14.5670276
71946,Allsups #102450,US-87,Eden                                    ,TX,739,3.179,35.6544944,-105.9924079
71947,PETRO USA,I-76 EXIT 2 & SR-3,Seville                                 ,OH,305,3.079,46.2461717,-119.0945955
71950,77/36 DUCHESS,I-77 & US-36,Newcomerstown,OH,542,3.299,50.7305674,-111.9055311
71958,BELL STORES,I-77 & CR-80,Dover,OH,249,3.399,40.8160141,-81.9347082
71960,BELL STORES #1159,US-30 & CR-144,Wooster,OH,249,3.659,40.9724803,-82.1099971
71961,BELL STORES #54,US-250 & SR-241,Mount Eaton,OH,249,3.499,40.9724803,-82.1099971
71962,BELLSTORES,SR-598,Galion,OH,315,3.499,40.1122,-83.089953
71965,CIRCLE K #2709989,US-167 & CR-405,Sheridan,AR,695,3.599,29.5043588,-98.3685474
71966,BLACK DIAMOND TRAVEL CENTER,I-26 & SR-173,Unicoi,TN,405,3.40233333,36.2071926,-82.351776
71968,BLONDIES FOOD AND FUEL,US-90 & SR-69,Grand Ridge                             ,FL,20,3.59066666,30.7187317,-85.0196958
71969,BORDERVIEW GROCERY,US-11 & CR-19,Champlain,NY,39,3.799,44.978706,-73.4516056
71971,BOUND BROOK BP,I-287 Exit 13B & SR-28,Bound Brook                             ,NJ,202,3.249,40.5684363,-74.5384889
71972,BOWMAN,I-81 Exit 1,Williamsport,MD,22,3.83233333,46.1010498,-103.5086625
71973,SHEETZ #703,I-40 & US-70,Garner,NC,177,2.859,38.865784,-78.5550012
71975,BP,I-81 & SR-177,Christiansburg,VA,185,3.799,45.7562149,-94.2129243
71976,Loves Travel Stop #828,"I-295, EXIT 33",Jacksonville,FL,75,3.28233333,41.5092474,-112.0537895
71977,BP,SR-47,Sugar Grove                             ,IL,296,3.599,45.7562149,-94.2129243
71978,BP,I-29 & US-34,Pacific Junction,IA,319,3.399,45.7562149,-94.2129243
71979,KENT KWIK #219,SR-338,Odessa,TX,710,3.00733333,31.9423666,-102.371458
71980,KENT KWIK #433,US-87,San Angelo,TX,739,3.13233333,31.4878709,-100.468609
71981,SHEETZ #488,US-13 & US-264,Greenville                              ,NC,205,2.899,40.5746725,-76.9393085
71982,MAVERIK COUNTRY STORE #665,SR-201,Magna,UT,835,3.399,41.1401806,-112.0458758
71983,MAVERIK COUNTRY STORE #702,I-80 Exit 59,Sidney,NE,475,3.11233333,41.1401806,-112.0458758
71984,BP,I-43 & SR-11,Elkhorn,WI,420,3.149,45.7562149,-94.2129243
71985,Brew #12,US-20 & SR-31,Correctionville,IA,527,3.559,-37.7954181,145.2821764
71988,C AND W GLOBAL,SR-429 & SR-438,Winter Garden                           ,FL,140,3.074,42.6874128,-2.9418793
71990,Allsups #2418,US-84,Snyder,TX,612,2.97233333,34.7550262,-106.748909
71992,7-ELEVEN #41263,US-13,Bridgeville,DE,243,3.399,24.0907845,120.6929616
71994,7-ELEVEN #42058,SR-572,Lakeland,FL,225,3.48233333,24.2535025,120.7221826
71995,Chevron,"I-40, EXIT 218 & US-285",Clines Corners                          ,NM,593,3.41566666,51.5065602,-0.0267079
71996,BP,"I-43, EXIT 164 & CR-Z",Maribel,WI,360,3.249,45.7562149,-94.2129243
71999,7-ELEVEN #41813,"I-85, EXIT 60",Duncan,SC,46,3.099,35.8574632,128.5590253
72000,7-ELEVEN #41309,US-41,Nokomis,FL,225,3.379,57.6971209,11.9514077
72004,7-ELEVEN #41578,US-13,Seaford,DE,243,3.359,35.8757643,128.5962984
72006,CIRCLE K #4707123,SR-2,Canaan,ME,26,3.759,30.1755249,-85.6243147
72008,CASHS #4469,US-278 & US-63,Warren,AR,635,3.499,36.9154282,-77.1113542
72009,CEFCO #1059,SR-274,Kemp,TX,641,2.909,30.1505952,-85.5916889
72011,CEFCO #107,US 190,Lampasas,TX,595,2.899,30.19899,-85.6082165
72012,CEFCO #108,US-77,Waco,TX,765,2.99233333,30.19899,-85.6082165
72013,CEFCO #1081,US-59,Queen City,TX,723,3.024,30.1505952,-85.5916889
72014,CEFCO #1086,US-259,Longview,TX,766,2.959,30.1505952,-85.5916889
72015,CEFCO #1096,US-82,Paris,TX,723,2.96566666,30.1505952,-85.5916889
72017,CEFCO #1102,SR-24 & SR-286,Paris,TX,723,2.96566666,30.1506057,-85.5921249
72018,CEFCO #2071,US-377 & FM-381,Early,TX,739,2.92566666,30.1505952,-85.5916889
72019,CEFCO #2081,US-84,Post,TX,700,2.94233333,30.1505952,-85.5916889
72020,CEFCO #2082,SR-206 & SR-36,Cross Plains,TX,575,3.159,30.1505952,-85.5916889
72021,CEFCO #30,US-77 & SR-320,Lott,TX,765,3.011,33.1605873,-95.2328977
72024,CENEX,US-2 ,Stanley                                 ,ND,452,3.58233333,44.0293367,-92.7589878
72025,CENEX,US-2 ,Devils Lake                             ,ND,355,3.24066666,44.0293367,-92.7589878
72026,CENEX,"I-94, EXIT 84 & SR-8",Richardton,ND,273,3.509,44.0293367,-92.7589878
72028,CENEX,US-52 & SR-15,Fessenden                               ,ND,390,3.531,44.0293367,-92.7589878
72029,CENEX,SR-40,Tioga                                   ,ND,452,3.57566666,44.0293367,-92.7589878
72030,CENEX,I-90 & SR-51,Gillette                                ,WY,822,3.489,44.0293367,-92.7589878
72031,CENEX HARWOOD,"I-29/US-81, EXIT 72",Harwood,ND,341,3.359,46.9769381,-96.8810436
72033,CHARLIE BS,SR-246,Greenwood                               ,SC,30,2.987,26.5325085,-78.6865463
72034,CHARLIES MARKET,SR-172,Salt Lake City,UT,835,3.459,52.0920462,-1.9474609
72038,CHEVRON,I-55 & SR-570,McComb                                  ,MS,759,3.28233333,51.5065602,-0.0267079
72039,CHEVRON,SR-20 & SR-65,Hosford,FL,145,3.299,51.5065602,-0.0267079
72041,CHEVRON,SR-20 & SR-71,Blountstown                             ,FL,145,3.299,51.5065602,-0.0267079
72044,Maverik Country Store #709,I-40 Exit 163,Williams,AZ,930,3.219,41.1401806,-112.0458758
72045,MAVERIK COUNTRY STORE #710,US-6,Helper,UT,835,3.44566666,41.1401806,-112.0458758
72054,CHEVRON,US-45,Guntown,MS,742,3.299,51.5065602,-0.0267079
72060,CHEVRON FOOD MART #20,US-45 & SR-16,Scooba,MS,705,3.199,30.3903271,-84.7975438
72063,CIRCLE K #2655785,US-301,Upper Marlboro,MD,60,3.999,29.5043588,-98.3685474
72066,CIRCLE K #2741094,SR-46 ,Seguin,TX,740,2.959,30.1755249,-85.6243147
72067,CIRCLE K #2741822,US-90 & FM-471,Castroville,TX,740,2.91233333,29.5043588,-98.3685474
72072,PARKERS #92,SR 17,Guyton,GA,195,2.999,-37.9936084,145.0772719
72073,CIRCLE K #2723791,I-85 & SR-54,Graham,NC,65,3.609,29.5043588,-98.3685474
72074,CIRCLE K #2741566,US-84 & FM-2837,Woodway                                 ,TX,765,2.999,30.1755249,-85.6243147
72078,STRIPES #42150,"I-69C, Exit 9 & US-281",Edinburg,TX,598,3.00566666,52.437075,-6.9618733
72080,Corner Store,US-180/62,Seminole,TX,710,3.129,45.3605857,-75.631391
72081,STRIPES #2146,US-181 & SR-361,Ingleside                               ,TX,625,3.299,52.437075,-6.9618733
72082,COUNTRYMARK,SR-124,Bluffton                                ,IN,370,3.76566666,39.8154622,-86.3204677
72087,DELTA,US-9,Jersey City                             ,NJ,115,3.239,33.3926893,-95.6749486
72089,CASEYS #4567,SR-55,Columbia,KY,410,3.159,35.8152858,-81.5030786
72090,DOMINO #128,US-81 & SR-66,El Reno,OK,483,3.199,27.6954352,-82.4384226
72096,EXPRESS #29,SR-29,East Dublin                             ,GA,85,3.63233333,51.9659189,6.0208372
72097,EXPRESSWAY SERVICE STATION,US-287 & SR-25,Electra,TX,770,2.999,40.3679588,95.6030956
72100,Exxon,"I-22/US-78, Exit 10 &  SR-178",Byhalia                                 ,MS,435,3.199,33.0419332,-97.044021
72101,EXXON,US-24,Redford                                 ,MI,325,3.699,33.0419332,-97.044021
72104,LOVES TRAVEL STOP #170,I-44 EXIT 166 & SR-18,CHANDLER,OK,483,3.08733333,41.5092474,-112.0537895
72105,LOVES TRAVEL STOP #171,SR-375 & SR-31,McAlester,OK,560,3.43733333,41.5092474,-112.0537895
72110,FAST STOP,US-84 & CR-1800,Lubbock,TX,700,2.999,44.9520147,-88.0329228
72111,FAST STOP,"I-40, Exit 81 & FM-1912",Amarillo,TX,585,2.944,44.9520147,-88.0329228
72112,Flyers #3219,US-60,Claypool,AZ,930,3.849,-37.7357713,144.7392805
72113,Food N Fuel,US-6 & CR-4,New Lenox                               ,IL,296,3.399,46.8252496,-95.8350567
72114,Gas  House,"I-77, Exit 49B",Statesville,NC,46,3.424,54.242398,-0.7801458
72115,FRIENDSHIP FOOD & FUEL,SR-15 & CR-244,Ecru                                    ,MS,576,3.799,41.2649284,-82.6111139
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.5991964,-88.0062164
72119,Gas N Wash Cicero,SR-50,Berwyn,IL,291,3.599,41.8224922,-87.7441214
72122,KWIK TRIP #1115,US-63 & US-8,Turtle Lake,WI,295,3.65566666,44.0587262,-92.5278462
72124,GET GO #3016,I-376 & SR-18,Monaca,PA,96,5.499,14.6070373,121.0784274
72125,GETGO #7520,I-65 & US-31,Edinburgh,IN,375,3.359,1.3823855,103.9373263
72126,GETGO #7526,I-69 & SR-332,Yorktown,IN,457,3.343,45.2336094,-76.1855509
72128,GETGO #7545,I-65 & SR-400,Whitestown,IN,375,3.30233333,39.430661,-77.4206254
